name,County,pop_range,impact_score,access_tier,dist_to_finance_km,Town_Latitude,Town_Longitude,walking_hours
Dudi,Migori,500 - 10k people,10.0,Tier 3: Underserved (5-10km),5.15187056498104,-0.8000000058739933,34.58330000174161,1.0
Chemaner,Bomet,500 - 10k people,30.0,Tier 4: Critical Desert (>10km),14.827752519365843,-0.7833000053236041,35.50000000161506,3.0
Gategi,Embu,500 - 10k people,47.0,Tier 4: Critical Desert (>10km),23.262413084456025,-0.7490784041196327,37.4250329013082,4.7
Gacogu,Kirinyaga,500 - 10k people,40.0,Tier 4: Critical Desert (>10km),20.116855964012448,-0.7166000041988662,37.41660000133161,4.0
Bongonoko,Tana River,500 - 10k people,77.0,Tier 4: Critical Desert (>10km),38.62539496761217,-0.7666000024177716,39.80000000081044,7.7
Bomet,Bomet,10k - 100k people,0.0,Tier 1: High Access (0-2km),0.13314109222152073,-0.7814456054294131,35.34348790164054,0.0
Ayugis,Migori,500 - 10k people,6.0,Tier 2: Moderate Access (2-5km),3.2147621042000853,-0.7333000060286852,34.583300001783385,0.6
Njabini,Nyandarua,10k - 100k people,0.0,Tier 1: High Access (0-2km),0.06269576714313171,-0.7259980046935783,36.65332300146215,0.0
Mwea sub-location,Embu,500 - 10k people,52.0,Tier 4: Critical Desert (>10km),26.22638071626592,-0.7786437039913684,37.51531560127147,5.2
Zacharia,Nyamira,500 - 10k people,16.0,Tier 3: Underserved (5-10km),8.082416644699135,-0.6333000061023205,34.83330000181071,1.6
Thanju,Murang'a,500 - 10k people,13.0,Tier 3: Underserved (5-10km),6.6040309676119975,-0.6833000043994203,37.23330000138758,1.3
Thiba,Kirinyaga,500 - 10k people,25.0,Tier 4: Critical Desert (>10km),12.262414332299603,-0.6833000043199392,37.35000000136628,2.5
Sotik,Bomet,500 - 10k people,0.0,Tier 1: High Access (0-2km),0.09858167640790018,-0.6879120057945197,35.11332290173503,0.0
Sagana,Kirinyaga,10k - 100k people,130.0,Tier 3: Underserved (5-10km),6.703197887463222,-0.666531004454762,37.20815100140339,1.3
Riana,Kisii,500 - 10k people,22.0,Tier 4: Critical Desert (>10km),10.985419314848684,-0.6575232061524123,34.66659820181921,2.2
Orbu,Tana River,500 - 10k people,53.0,Tier 4: Critical Desert (>10km),26.63938154009919,-0.6500000026875922,39.783300000896915,5.3
Olokurto,Narok,500 - 10k people,61.0,Tier 4: Critical Desert (>10km),30.56084432274271,-0.633300005440714,35.850000001656554,6.1
Nyawita,Homa Bay,500 - 10k people,23.0,Tier 4: Critical Desert (>10km),11.534602269122335,-0.6833000062512701,34.41660000183803,2.3
Njega,Kirinyaga,500 - 10k people,14.0,Tier 3: Underserved (5-10km),6.759832101734245,-0.616600004495004,37.31660000141728,1.4
Nguka,Kirinyaga,500 - 10k people,16.0,Tier 3: Underserved (5-10km),8.140728027957671,-0.6664066043810785,37.31674780138373,1.6
Nyamindi,Kirinyaga,500 - 10k people,30.0,Tier 4: Critical Desert (>10km),14.769747152615707,-0.6666000043124805,37.416600001365275,3.0
Ngandure,Embu,500 - 10k people,29.0,Tier 4: Critical Desert (>10km),14.271303571547616,-0.7000000041110441,37.60000000130862,2.9
Ngomeni,Kitui,500 - 10k people,98.0,Tier 4: Critical Desert (>10km),49.07105794782218,-0.6500000036701066,38.40000000118789,9.8
Mwathaini,Kirinyaga,500 - 10k people,25.0,Tier 4: Critical Desert (>10km),12.577375920749668,-0.6500000043844871,37.36660000138564,2.5
Murubara,Kirinyaga,500 - 10k people,26.0,Tier 4: Critical Desert (>10km),13.107068614433574,-0.666601304346625,37.36660040137447,2.6
Mugumoini,Kirinyaga,500 - 10k people,25.0,Tier 4: Critical Desert (>10km),12.296145053645354,-0.6334024044224343,37.36655160139683,2.5
Miu,Kirinyaga,500 - 10k people,20.0,Tier 3: Underserved (5-10km),9.812815679849196,-0.6156130044335317,37.40979790140091,2.0
Mkapuwanzee,Kitui,500 - 10k people,122.0,Tier 4: Critical Desert (>10km),61.002430526969405,-0.6833000034900664,38.55000000113478,12.2
Melewa,Nakuru,500 - 10k people,17.0,Tier 3: Underserved (5-10km),8.603806763523819,-0.6164340050924717,36.433315001572026,1.7
Mau Narok,Nakuru,500 - 10k people,54.0,Tier 4: Critical Desert (>10km),27.23327903135053,-0.6014330054060231,36.0145130016509,5.4
Mathiga,Kirinyaga,500 - 10k people,14.0,Tier 3: Underserved (5-10km),7.197056705964474,-0.6000000044531903,37.43330000140713,1.4
Mathigaine,Kirinyaga,500 - 10k people,29.0,Tier 4: Critical Desert (>10km),14.395968806918338,-0.6500000043730737,37.38330000138257,2.9
Mathangauta,Kirinyaga,500 - 10k people,26.0,Tier 4: Critical Desert (>10km),13.098520025151807,-0.641008204400649,37.37298370139053,2.6
Matandara,Kirinyaga,500 - 10k people,27.0,Tier 4: Critical Desert (>10km),13.402577123696151,-0.6391854044027802,37.375971101391215,2.7
Magunga,Homa Bay,500 - 10k people,34.0,Tier 4: Critical Desert (>10km),17.19935395074951,-0.6878290064085034,34.15108200187141,3.4
Mahigaini,Kirinyaga,500 - 10k people,29.0,Tier 4: Critical Desert (>10km),14.395968806918338,-0.6500000043730737,37.38330000138257,2.9
Kobodo,Homa Bay,500 - 10k people,21.0,Tier 4: Critical Desert (>10km),10.5971578579518,-0.6666000062903885,34.416600001848465,2.1
Korokora,Tana River,500 - 10k people,45.0,Tier 4: Critical Desert (>10km),22.391536065942308,-0.6000000027990728,39.7833000009325,4.5
